iteration,kDOC,kA,lA,pA,hA,mA,decay,cA,v,rec,SSE
result.5290,0.162250577,0.000477923,0.154118031,0.283755009,31.2778276,2.91783108,0.009395656,0.024667197,0.045959548,0.921279218,53058544.31
result.5291,0.241365031,0.002978726,0.199174637,0.260205601,41.89666655,4.694289653,0.001309448,0.010545381,0.032667433,0.472571492,74465267.25
result.5292,0.083436558,7.20E-05,0.259030711,1.571690547,23.27739805,9.403294073,0.003062576,0.011940912,0.030893965,0.23304278,66143567.26
result.5293,0.116057336,0.004696241,0.083325264,1.581886118,47.88203541,3.394430125,0.001922307,0.013002078,0.009956957,0.220699044,66145043.74
result.5294,0.606375871,0.002969616,0.102554705,0.510771312,85.29761473,9.34796449,0.001185019,0.009849135,0.039142976,0.614201124,73901328.56
result.5295,0.173720775,0.001821052,0.249347224,1.861078,94.18905862,1.910187895,0.006787155,0.007472618,0.021436683,0.780997209,41980335.92
result.5296,0.620345731,0.002045114,0.22982556,0.51378012,72.03112867,9.847996967,0.001825629,0.005931347,0.004079811,0.681442059,74465267.25
result.5297,0.720571638,0.00066913,0.297267873,1.963983165,87.99136691,4.919259409,0.007825754,0.007135709,0.014646924,0.439167652,57929946.7
result.5298,0.405190514,0.002500763,0.286247535,0.329530261,78.06627706,5.686734221,0.004341144,0.022519261,0.043785458,0.581980595,74465267.25
result.5299,0.766347822,0.002576627,0.107155745,1.550950024,73.64930985,3.404206554,0.005145189,0.01883177,0.049401417,0.677687384,63431794.73
result.5300,0.475093922,0.001300952,0.021017887,1.04232804,90.74282071,6.178670827,0.002126708,0.017507656,0.003093155,0.369028843,67342452.56
result.5301,0.092328056,0.004679132,0.145024949,1.595172745,95.04471989,9.207208288,0.00094977,0.019605086,0.002418015,0.370928561,67668562.41
result.5302,0.086702511,5.48E-05,0.028156142,0.327650073,91.63761303,7.192244602,0.001054817,0.0088891,0.006903172,0.862781083,55903111.26
result.5303,0.295293417,0.001972314,0.24327276,1.277565311,57.47250523,8.186336312,0.005157501,0.009152823,0.021862988,0.924614068,47174853.71
result.5304,0.247959073,0.002851919,0.275018856,1.215793907,74.08783587,0.941782079,0.004936096,0.016506461,0.024636396,0.932859593,54817940.82
result.5305,0.369488706,0.000824197,0.010758825,0.709782736,73.3462932,7.555434821,0.000515822,0.008140004,0.045446711,0.766401357,60966118.13
result.5306,0.641718278,0.001614044,0.274195084,1.356510528,38.47650286,6.410614371,0.001039855,0.017259846,0.035355057,0.733205546,65349970.5
result.5307,0.056082036,0.002788876,0.178514664,0.297175249,58.15611079,7.701667677,0.004693907,0.012498235,0.040830528,0.269401597,69853946.19
result.5308,0.476472295,0.003713875,0.143009789,1.973231114,30.83726184,2.102518561,0.00111077,0.006209058,0.005850641,0.673368948,47816055.63
result.5309,0.178950613,0.004544761,0.142425456,0.409699986,56.72250902,8.715327611,0.006806513,0.006631135,0.037655229,0.586274946,69794811.8
result.5310,0.393178381,0.004610928,0.219179983,0.124862244,55.95748117,4.849395077,0.008063457,0.019984627,0.039758673,0.362981671,74465267.25
result.5311,0.764589347,0.001804653,0.06731869,0.220151506,85.73548565,8.642497139,0.008247034,0.005392474,0.005086275,0.594007921,72999623
result.5312,0.660622661,0.002991226,0.172158458,1.190539551,70.15105305,3.793524769,0.008667704,0.020436843,0.013105656,0.986096385,58266140.52
result.5313,0.796141572,0.000334699,0.210615479,1.492372039,97.49424446,8.424572005,0.007097669,0.016812629,0.008814045,0.293155145,68488320.47
result.5314,0.208699952,0.001063799,0.022209247,1.430374697,68.77834948,7.491723154,0.004820455,0.01718869,0.019408157,0.300701977,67691537.03
result.5315,0.45785733,0.000908075,0.155102323,1.740105901,35.0342571,9.044697421,0.009788204,0.00964252,0.037931343,0.788969453,58678661.37
result.5316,0.584068066,0.001902996,0.108170955,1.672484615,26.16074549,8.699623506,0.003340503,0.00892062,0.027276635,0.879780386,40966617.25
result.5317,0.177897134,0.003577604,0.292478367,1.790765229,67.10337389,8.667634693,0.003610906,0.021219154,0.029908647,0.589355308,65514088.29
result.5318,0.552425791,0.004106118,0.283515271,1.91146964,65.46804257,8.277431054,0.000974482,0.014898125,0.020459224,0.461093141,67379693.51
result.5319,0.669299636,0.001192865,0.149383333,1.715197829,69.59392557,0.272973592,0.005796197,0.020868701,0.015517623,0.446865663,67201112.66
result.5320,0.148241697,0.000198302,0.226823109,0.119391069,59.5327278,9.845734882,0.001276503,0.018002697,0.036564728,0.576774767,74465267.25
result.5321,0.133020038,0.001954758,0.095602847,1.406230383,94.49205553,4.45236761,0.006983166,0.009493867,0.009059568,0.703204251,52715484.44
result.5322,0.346193879,0.000748961,0.123105583,0.720826682,76.44599598,7.214465619,0.001790692,0.023481606,0.031501893,0.802856995,62660696.06
result.5323,0.349612989,0.003437357,0.075861798,0.874517786,29.59797466,1.983476906,0.009391923,0.018843047,0.048083904,0.259031229,68162622.11
result.5324,0.574083178,0.00087485,0.045801883,0.98848298,56.35159101,7.695264242,0.008494356,0.009520539,0.049138972,0.672166698,59088412.87
result.5325,0.777211532,0.002869304,0.28344572,0.851158957,84.9539534,1.370966906,0.001994152,0.02272652,0.032098459,0.656729304,74430355.41
result.5326,0.313414559,0.003464592,0.167861592,1.475628147,60.2183285,6.361259722,0.009384701,0.023354888,0.001103211,0.910892079,53790502.06
result.5327,0.286891101,0.002686627,0.102383188,0.214220781,31.46509849,1.756895374,0.006031719,0.013997324,0.035056458,0.965398622,70877689.64
result.5328,0.477023873,0.000876158,0.04185745,1.379247402,29.80584212,3.237571887,0.003542033,0.005821198,0.02764686,0.299707637,64017257.83
result.5329,0.60788827,0.000793903,0.209242504,0.500119099,37.41242871,8.314099654,0.007509015,0.023867985,0.019772963,0.43605371,70570773.29
result.5330,0.327397066,0.000980764,0.292012774,0.765408644,82.37030504,0.935614053,0.007299125,0.019970588,0.014940954,0.806915717,58100028.39
result.5331,0.185350439,0.004192425,0.278327922,0.161730304,98.24114596,1.515289634,0.000493168,0.014068217,0.015810119,0.692056942,74465267.25
result.5332,0.471506745,0.000816275,0.032114403,0.6635812,94.45825905,8.592409244,0.003940849,0.019649287,0.011661299,0.980535561,51912588.67
result.5333,0.631190533,0.002191078,0.284173738,0.713820521,86.52173711,5.465088574,0.006449459,0.011695018,0.031824746,0.974058235,72585390.01
result.5334,0.637746524,0.003605711,0.219778845,0.533919422,49.9716739,6.630539472,0.008606844,0.021090323,0.015132325,0.477733555,71936332.93
result.5335,0.36496094,0.004007662,0.198074264,1.508981017,45.88902125,8.98422815,0.000752107,0.01264149,0.030975745,0.960827964,58411521.68
result.5336,0.18991968,0.002747574,0.123703215,0.850993239,32.14231461,5.579249133,0.007915533,0.01664464,0.0382673,0.804175591,57818971.43
result.5337,0.522785672,0.004712469,0.261842752,0.25759247,53.93990532,6.646786847,0.009356703,0.022888564,0.036151899,0.45643184,74465267.25
result.5338,0.711511977,0.00125705,0.293986858,1.31465879,40.26797177,7.977948685,0.002895774,0.014317432,0.009801568,0.955796973,59654969.15
result.5339,0.7179684,0.001138279,0.062350221,0.272982098,49.29588618,2.958612388,0.008173272,0.013104559,0.041925173,0.959441341,67283563.05
result.5340,0.336073191,0.003852288,0.177999164,0.361459522,59.74313332,6.742178946,0.008436414,0.023559383,0.03718774,0.314567204,72095995.88
result.5341,0.403122648,0.000798562,0.051316722,0.234097986,55.54144336,6.481944071,0.006594966,0.019581189,0.005763968,0.890153384,63096127.67
result.5342,0.786123455,0.003661441,0.126147206,0.590097683,98.01121805,7.287332025,0.002657488,0.008877016,0.018795483,0.696112096,74394558
result.5343,0.223727382,0.004858001,0.038300468,1.479669591,79.16639391,2.856982674,0.006858648,0.024595872,0.02598182,0.668257654,66339836.04
result.5344,0.500240231,0.003816614,0.116282282,1.580563465,91.48414701,6.304693815,0.009887589,0.009347773,0.017409196,0.657221263,57782680.16
result.5345,0.333875641,0.002561868,0.260116709,0.849835886,30.11895305,0.686123376,0.000341451,0.007082243,0.022616385,0.563891855,64273212.76
result.5346,0.098294878,0.00101611,0.078826743,1.626600027,88.0677468,2.289244803,0.004410899,0.024138464,0.039906405,0.793428264,63610369.82
result.5347,0.244737104,0.004161608,0.184387186,1.755742154,37.48030636,1.53291369,0.005368227,0.006085896,0.005518232,0.985612476,47852247.5
result.5348,0.363931256,0.004367823,0.052072219,1.646220577,64.74881459,9.718328539,0.005924667,0.010784449,0.019449925,0.769337212,57202087.65
result.5349,0.108383488,0.001606038,0.225734987,1.164146534,90.29710999,5.04874695,0.008021132,0.014645112,0.029985155,0.355896122,65974946.38
result.5350,0.58814743,0.002358435,0.075580835,1.85557692,60.18818932,9.965449117,0.001218757,0.010743906,0.020344981,0.379524026,63817739.51
result.5351,0.567190773,0.004066245,0.269374685,0.347714088,54.59754469,1.142775085,0.008591679,0.009745315,0.010127159,0.682117035,74429723.47
result.5352,0.786858668,0.002460264,0.225547238,1.211861131,61.36873413,1.075729687,0.001909119,0.007667296,0.002885931,0.872464095,69406880.68
result.5353,0.540424929,0.003620926,0.070688106,1.153631441,96.67166064,1.673755775,0.000296148,0.006912964,0.003536792,0.362242012,62465690.52
result.5354,0.084807048,0.002756683,0.215698472,1.371858293,20.10375988,6.95138118,0.009668548,0.019925954,0.022340638,0.778358957,59798798.55
result.5355,0.356913621,0.004770429,0.019698135,1.69745381,72.8637976,6.573810044,0.007129845,0.009819502,0.041265495,0.757573014,59388796.33
result.5356,0.219798549,0.004025565,0.181116403,0.716513221,24.65103531,2.395846606,0.001251858,0.016834027,0.010370719,0.638730639,64314107.09
result.5357,0.067266329,0.000396634,0.136082009,1.020281941,66.28217947,6.021181248,0.00334544,0.02459039,0.029925726,0.512478996,67563722.23
result.5358,0.605826605,0.003574528,0.094364151,0.156886288,58.03391231,8.813055451,0.003135599,0.013703845,0.025587678,0.400545034,74465267.25
result.5359,0.572771974,0.000873652,0.048104898,1.063120363,91.56917999,2.11693462,0.007318958,0.015847531,0.047427089,0.761216428,62135118.94
result.5360,0.284805525,0.001535102,0.109556644,1.704039645,97.06555774,3.639787351,0.00364016,0.013222569,0.016519379,0.626004675,61648960.89
result.5361,0.718546866,0.002909364,0.130261934,1.891413495,62.22450066,3.04542661,0.004954577,0.020388906,0.031473848,0.966815923,47560143.15
result.5362,0.265716107,0.00284226,0.044714984,1.902613114,90.9896707,6.709794299,0.007220694,0.013105483,0.024747826,0.433106675,64726746.42
result.5363,0.566252151,0.003928436,0.257152999,0.153646125,34.68971102,7.920477327,0.005068264,0.009270338,0.034525585,0.619591488,74465267.25
result.5364,0.222599261,0.002953101,0.257907041,1.120953438,25.59289532,6.239975254,0.007689391,0.012933164,0.028169789,0.818232805,52750842.06
result.5365,0.763180462,0.000938551,0.293976397,1.137258707,28.63926912,0.869859606,0.007119591,0.01749894,0.038248405,0.469069837,66554407.9
result.5366,0.467494045,0.004781542,0.195342788,0.202592569,28.14662052,9.682542396,0.004658915,0.014773932,0.031335116,0.316600533,74465267.25
result.5367,0.6970371,0.000461575,0.022972689,1.34678821,78.01246228,9.911948137,0.004776949,0.005041291,0.020088521,0.883281093,52808590.12
result.5368,0.623928988,7.62E-05,0.289391419,1.241290506,55.58489529,6.774857087,0.008860282,0.010029808,0.049972007,0.912275869,33502025.35
result.5369,0.211806222,0.000125891,0.098618455,0.545156876,81.84039788,0.324178291,0.008403185,0.017005793,0.01900134,0.328978876,67139428.24
result.5370,0.604606506,0.001906583,0.142603356,1.712266452,71.11032473,2.221065074,0.000343265,0.021777437,0.019963038,0.453351188,67620162.94
result.5371,0.567897739,0.002269412,0.196601041,0.251074668,70.20193093,1.425483162,0.008722547,0.020569936,0.042581054,0.992950181,74465264.15
result.5372,0.298502118,0.000946352,0.101295885,1.187201863,76.94735043,9.47417217,0.007152385,0.018204422,0.008030148,0.680023968,63223141.09
result.5373,0.577536922,0.003336756,0.135057769,1.668435474,81.78340385,8.627889207,0.007766715,0.015086419,0.008037061,0.396458293,65956158.13
result.5374,0.421636188,0.001772005,0.225638028,1.906213803,59.62778883,7.327167238,0.006564074,0.018954395,0.03981927,0.641493168,64177953.45
result.5375,0.227606966,0.001100239,0.280572316,1.428900044,73.8667254,6.612701834,0.003905593,0.016695508,0.045335237,0.858767928,52188006.84
result.5376,0.764674882,0.002474222,0.161577913,0.976156637,95.55109255,5.19069138,0.000630141,0.007017637,0.006113829,0.354189206,74238073.01
result.5377,0.632866332,0.001462092,0.056041455,1.530029353,46.48168204,4.193896239,0.000140364,0.014474291,0.007149321,0.215728614,67181846.16
result.5378,0.640057878,9.32E-05,0.094658765,1.916424033,51.6424749,4.192648203,0.008497583,0.024362689,0.035411427,0.860713592,61670621.78
result.5379,0.396003678,0.00355759,0.260964755,1.92404939,67.26309935,7.955056737,0.00385888,0.020614045,0.028708205,0.668530489,64107730.71
result.5380,0.157771091,0.004129539,0.277411463,1.010357542,43.03344741,3.547477121,0.001388311,0.021389828,0.010004803,0.974227839,60377635.46
result.5381,0.326254707,0.002734153,0.189706418,1.509522303,38.19240129,8.159066777,0.006266799,0.019663936,0.021411711,0.24035373,68577105.46
result.5382,0.271760039,0.004879122,0.271851596,1.143641268,27.52190476,2.634743304,0.003919512,0.023124232,0.006326901,0.791963121,61455746.06
result.5383,0.676161897,0.004862631,0.012525316,1.027339041,23.50802239,8.404553368,0.000483341,0.014523992,0.036051667,0.212860476,67895326.82
result.5384,0.659583667,0.003539296,0.146637888,1.618765355,92.01189611,8.795531771,0.006690929,0.011697843,0.039342338,0.285256638,65953432.64
result.5385,0.764532216,0.004042204,0.26522253,1.653480627,90.58342136,6.540376494,0.001629106,0.009439955,0.034942394,0.880989857,71599948.19
result.5386,0.272025723,0.003642121,0.041418155,0.440842496,59.62928314,4.380658865,0.003208581,0.023389874,0.024007218,0.436296792,69215371.55
result.5387,0.152189982,0.004135402,0.187965291,0.795277092,81.62487457,9.688334318,0.002510225,0.022980828,0.001054559,0.289694691,69740832.66
result.5388,0.330172894,0.001921876,0.162784257,1.068799055,84.02802061,8.082230685,0.004622659,0.010348671,0.017365079,0.967459221,53074773.59
result.5389,0.333065122,0.00343305,0.234810029,1.559372107,98.26102018,4.582302185,0.006280276,0.006971565,0.012736333,0.596540413,57274885.52
result.5390,0.480334609,0.001192685,0.282522561,1.34590568,54.09772187,7.411412284,0.006474093,0.007497265,0.011917881,0.734545647,46929020.32
result.5391,0.461580995,0.002183907,0.167022206,0.371073374,41.69588292,1.759190184,0.007478321,0.015236716,0.037211731,0.798985707,69817339.98
result.5392,0.643106741,6.75E-05,0.092144557,1.322526173,75.1190342,1.217466945,0.001822822,0.012026389,0.039152087,0.393952227,65287792.15
result.5393,0.059409938,0.002156285,0.255095078,1.724929277,42.49044297,1.323457565,0.004561857,0.014946546,0.008605702,0.293790962,66683902.72
result.5394,0.554381456,0.004273873,0.119679267,0.679737519,38.1523701,3.010713077,0.001659004,0.018708239,0.024499895,0.977302141,69316760.02
result.5395,0.150190689,0.001303697,0.045016051,1.42749012,81.50043827,7.530713563,0.004404439,0.018965562,0.043620701,0.391076159,67598373.25
result.5396,0.063142113,0.002777711,0.112621562,1.610959757,78.95950211,9.88319422,0.000427362,0.018125718,0.041316525,0.436200353,66819702.85
result.5397,0.64735519,0.00094773,0.285732498,1.657027853,37.22086247,0.534034075,0.007828906,0.011153843,0.029095707,0.547966106,61586932.71
result.5398,0.375490949,0.004960711,0.040693655,0.385469598,45.88049924,2.606862601,0.009608494,0.023137751,0.018156699,0.68355133,69327281.16
result.5399,0.139924649,0.002226418,0.111497672,1.87672488,27.35769605,7.545103305,0.001575741,0.019572273,0.030056863,0.752940917,62768472.77
result.5400,0.197049493,0.00353647,0.100766572,0.221453221,21.00922387,9.950979508,0.00587161,0.024842382,0.041248576,0.557650243,71066636.68
result.5401,0.082986674,0.002365994,0.247754745,0.319449634,31.69916919,2.934742497,0.005019688,0.019372324,0.015655897,0.511687373,69065804.57
result.5402,0.302306006,0.001645343,0.274842092,1.682686353,93.80270787,0.855587201,0.003239801,0.020281661,0.031340954,0.958461374,41916800.79
result.5403,0.259390318,0.002558753,0.124718469,0.775119741,88.90627351,5.449563567,0.009374764,0.019791701,0.005808687,0.751246156,62267152.41
result.5404,0.139143869,0.002329676,0.096723299,1.780578136,71.45842949,8.605068632,0.003130645,0.01938291,0.023621609,0.310071329,68010670.75
result.5405,0.15662325,0.000306389,0.155497506,0.759697185,41.07726747,5.515052104,0.006982326,0.018168644,0.035371577,0.518397744,66000150.46
result.5406,0.785598404,0.004563242,0.160861861,1.613549647,41.96733745,8.20627925,0.005349946,0.008952508,0.03816997,0.529299319,61614884.92
